984,31.5,230,-27.3
985,31.5,230,-18.9
986,31.5,230,2.1
987,31.5,230,6.3
988,31.5,230,10.5
989,31.5,230,27.3
990,31.5,230,48.3
991,31.5,230,52.5
992,31.5,230,60.9
993,35.7,230,-65.1
994,35.7,230,-31.5
995,35.7,230,-23.1
996,35.7,230,-18.9
997,35.7,230,-10.5
998,35.7,230,-2.1
999,35.7,230,2.1
1000,35.7,230,6.3
1001,35.7,230,18.9
1002,35.7,230,23.1
1003,35.7,230,39.9
1004,35.7,230,56.7
1005,35.7,230,60.9
1006,39.9,230,-60.9
1007,39.9,230,-56.7
1008,39.9,230,-48.3
1009,39.9,230,-44.1
1010,39.9,230,-39.9
1011,39.9,230,-23.1
1012,39.9,230,-6.3
1013,39.9,230,31.5
1014,39.9,230,39.9
1015,39.9,230,44.1
1016,39.9,230,52.5
1017,39.9,230,60.9
1018,44.1,230,-60.9
1019,44.1,230,-48.3
1020,44.1,230,-39.9
1021,44.1,230,-27.3
1022,44.1,230,-18.9
1023,44.1,230,-2.1
1024,44.1,230,2.1
1025,44.1,230,18.9
1026,44.1,230,44.1
1027,44.1,230,48.3
1028,44.1,230,52.5
1029,48.3,230,-65.1
1030,48.3,230,-60.9
1031,48.3,230,-44.1
1032,48.3,230,-31.5
1033,48.3,230,-23.1
1034,48.3,230,-18.9
1035,48.3,230,-10.5
1036,48.3,230,-6.3
1037,48.3,230,-2.1
1038,48.3,230,6.3
1039,48.3,230,18.9
1040,48.3,230,31.5
1041,48.3,230,35.7
1042,48.3,230,39.9
1043,48.3,230,56.7
1044,48.3,230,60.9
1045,48.3,230,65.1
1046,52.5,230,-31.5
1047,52.5,230,2.1
1048,52.5,230,14.7
1049,52.5,230,18.9
1050,52.5,230,27.3
1051,52.5,230,52.5
1052,56.7,230,-44.1
1053,56.7,230,-39.9
1054,56.7,230,-31.5
1055,56.7,230,-27.3
1056,56.7,230,-10.5
1057,56.7,230,-2.1
1058,56.7,230,2.1
1059,56.7,230,18.9
1060,56.7,230,27.3
1061,56.7,230,35.7
1062,56.7,230,39.9
1063,56.7,230,56.7
